index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
8671,We implement Upsample through Resize instead,,No,Yes
8672,TODO: implement postprocessing of inference results,,No,Yes
8673,OPTIONAL TODO: implement preprocessing of PIL image objects,,No,Yes
8674,OPTIONAL TODO: implement preprocessing of SimpleITK image objects,,Yes,Yes
8675,TODO: implement preprocessing of image after it was converted to a numpy array,,Yes,Yes
8676,If true; `todo` and `todoList` produce output; else they produce nothing.,,,Yes
8677,Todo:,,No,Yes
8680,TODO,,Yes,Yes
8684,TODO handle case where no permission to create folder,,Yes,Yes
8686,tree_array = columns_to_tree(columnsfile),,,Yes
8691,Add filename to SUBJ_ID; this is a work around for unique path constraint.,,Yes,Yes
8694,column number columns. If no df parameter is not set; build index,,,Yes
8695,# df.set_index(list(df.columns[[0; 1]]); drop=False; inplace=True),,Yes,Yes
8697,Put back the right order of columns after concatenating the two dataframes,,Yes,Yes
8698,Put back the right order of columns after concatenating the two dataframes,,Yes,Yes
8701,TODO: add reference columns to blueprint mapping,,No,Yes
8702,TODO: find name of variable column,,Yes,Yes
8703,TODO: add reference columns to blueprint mapping,,,Yes
8705,TODO: Check if file is Excel,,,Yes
8707,check if 'metadata tag' and 'metadata value' columns have a corresponding 'Level' column:,,No,Yes
8709,check values in columns,,Yes,Yes
8710,Fill level columns of metadata-only rows with values from the previous row,,,Yes
8711,TODO these lines should be removed as they are now part of the template validation,,Yes,Yes
8712,Make the array of booleans equal length to the number of columns in the full df,,Yes,Yes
8713,code below uses private APIs; it will probably break (and doesn't work) -- hopefully coreml ships official support soon,,Yes,Yes
8714,needed for Resnet152 support,,No,Yes
8715,no idea why the Python 2 CI won't run these models (they run out of memory),,,Yes
8716,no idea why the Python 3.6 CI won't run these models (they run out of memory),,Yes,Yes
8718,FIXME: Open a file and dump stats to it later,,,Yes
8721,FIXME: Only 4 types are supported now. Support more types later.,,No,Yes
8723,FIXME: Need to check if mod is the equivalent of floorMod in NumPy,,Yes,Yes
8725,FIXME: This only works if we call np.mean on b[0]. Need to figure out why.,,Yes,Yes
8726,FIXME: Make this work with any type; not just float32,,Yes,Yes
8727,FIXME: This seems to work; but not sure if it always does,,No,Yes
8728,FIXME: Can't inject faults into unpack as it's not a tensor or scalar,,Yes,Yes
8729,FIXME: This throws an exception; so we dummied it out,,,Yes
8730,FIXME: According to tf doc; this should only take 2 arguments,,,Yes
8731,\tbut somehow it is complaining that it requires 3 arguments,,Yes,Yes
8732,FIXME: Actually implement the Switch operation,,Yes,Yes
8733,FIXME: According to the TF docs; this operation doesn't exist !,,,Yes
8734,### If you implement any of them; please move them above the line              ####,,Yes,Yes
8735,FIXME: Should we NOT actually do the operation as well ??,,Yes,Yes
8737,\tAlso; maybe these should be sorted alphabetically - this is getting quite big,,Yes,Yes
8739,FIXME: Not sure if Min is a synonymn of Minimum or a new operation,,Yes,Yes
8741,FIXME: We should provide some degree of roll-back and retry here,,,Yes
8742,If it's the last process; only launch as many injections as needed,,,Yes
8745,activations such that no rescaling is needed at evaluation time.,,,Yes
8747,Hack to build the indexing and retrieve the right output.,,Yes,Yes
8748,"\""\""\"" K-Means. ||  || Implement K-Means algorithm with TensorFlow; and apply it to classify || handwritten digit images. This example is using the MNIST database of || handwritten digits as training samples (http:\/\/yann.lecun.com\/exdb\/mnist\/). ||  || Note: This example requires TensorFlow v1.1.0 or over. ||  || Author: Aymeric Damien || Project: https:\/\/github.com\/aymericdamien\/TensorFlow-Examples\/ || \""\""\""",,Yes,Yes
8750,FIXME: Need to debug why this doesn't work,,,Yes
8753,Get the next batch of MNIST data (only images are needed; not labels),,,Yes
8754,Get the next batch of MNIST data (only images are needed; not labels),,Yes,Yes
8755,''' || A linear regression learning algorithm example using TensorFlow library. ||  || Author: Aymeric Damien || Project: https:\/\/github.com\/aymericdamien\/TensorFlow-Examples\/ || ''',,Yes,Yes
8756,''' || A linear regression learning algorithm example using TensorFlow library. ||  || Author: Aymeric Damien || Project: https:\/\/github.com\/aymericdamien\/TensorFlow-Examples\/ || ''',,Yes,Yes
8758,data[cat_columns] = data[cat_columns].apply(lambda x: x.cat.codes),,No,Yes
8759,Only convert object type of columns,,No,Yes
8760,You can manually specify the instance here rather than using the random instances,,,Yes
8763,Note that we could use better randomization across epochs.,,Yes,Yes
8766,FIXME: According to tf doc; this should only take 2 arguments,,,Yes
8767,\tbut somehow it is complaining that it requires 3 arguments,,,Yes
8768,"\""Cast\"": inputgen_Cast; # this raises an exception; apparently cannot pass the dtype parameter to create_op(); must figure out a way around this",,Yes,Yes
8769,Get the next batch of MNIST data (only images are needed; not labels),,Yes,Yes
8771,random index of the bit to flip (switch to low=0 if you don't want to inject fault to sign bit),,,Yes
8772,FIXME: this should be avoided,,No,Yes
8776,Reverse may be more efficient,,,Yes
8778,"df.columns = [\""dataset\""; \""id\""; \""num_proteins\""; \""num_species\"";",,,Yes
8779,FIXME: 10 repeats might not be enough,,,Yes
8781,-- Options for todo extension ----------------------------------------------,,Yes,Yes
8782,If true; `todo` and `todoList` produce output; else they produce nothing.,,,Yes
8785,FIXME: following is duplicated from Evaluation\/utils.py,,No,Yes
8786,Note: here query_cl maybe a higher level cl,,No,Yes
8787,TODO: We can do some sort of interpolation here to further improve,,No,Yes
8790,TODO!!!,,Yes,Yes
8792,TODO implement send_hardware_metrics,,No,Yes
8793,TODO implement run_monitoring_thread,,Yes,Yes
8794,TODO implement handle_uncaught_exceptions,,,Yes
8795,FIXME delete all of these transitions,,Yes,Yes
8796,FIXME,,Yes,Yes
8797,In this case; this thread is not needed anymore.,,,Yes
8799,TODO implement handle_uncaught_exceptions,,,Yes
8800,FIXME delete all of these transitions,,Yes,Yes
8801,FIXME,,Yes,Yes
8802,TODO: change error type and info,,No,Yes
8804,unparseable. Maybe git-describe is misbehaving?,,Yes,Yes
8806,unparseable. Maybe git-describe is misbehaving?,,Yes,Yes
8807,TODO: remove this pylint exception once we stop supporting Python 2,,,Yes
8808,TODO add custom types,,Yes,Yes
8809,TODO In the specification; a Variable does not hold data directly;,,Yes,Yes
8810,fewer delegated method calls; but perhaps there are other requirements,,,Yes
8812,TODO need to determine the type while creating the Variable?,,Yes,Yes
8813,TODO check that the type is supported by the Series structure,,No,Yes
8815,FIXME We provide a global list of conversions in the prototype.,,Yes,Yes
8817,Also; lookup should be made efficient.,,Yes,Yes
8822,TODO path validation; empty path,,,Yes
8823,TODO: implement batch update methods: assign; log; add,,Yes,Yes
8826,TODO message,,No,Yes
8830,TODO validate and normalize to \/path\/to\/variable,,,Yes
8831,TODO check that the type is supported by the Series structure,,No,Yes
8833,TODO mark interface methods with decorators?,,Yes,Yes
8834,TODO validate and normalize to \/path\/to\/variable,,Yes,Yes
8836,TODO atomicity?,,,Yes
8839,TODO support all methods on structures,,No,Yes
8841,TODO allow for changing type?,,,Yes
8842,TODO handle custom step and timestamp,,,Yes
8845,# TODO handle steps and timestamps,,Yes,Yes
8849,TODO: Support steps and timestamps,,No,Yes
8850,TODO: self.assertEqual(exp['some\/num\/val'].get_values(); 5),,,Yes
8851,"TODO: self.assertEqual(exp['some\/str\/val'].get_values(); \""some text\"")",,Yes,Yes
8853,TODO: Support steps and timestamps,,,Yes
8854,TODO: Should be None or exception?,,Yes,Yes
8855,TODO: Do not use NeptuneAuthenticator from old_neptune. Move it to new package.,,Yes,Yes
8856,TODO: Consider renaming 'api_address' (breaking backward compatibility),,,Yes
8858,TODO: Avoid loop,,No,Yes
8859,TODO: Avoid loop,,,Yes
8862,TODO: Support Image value,,No,Yes
8863,TODO: Do not use NeptuneAuthenticator from old_neptune. Move it to new package.,,Yes,Yes
8864,TODO: Use new upload endpoint,,,Yes
8865,FIXME,,,Yes
8866,TODO: Return errors to OperationProcessor,,No,Yes
8868,TODO: Handle errors,,Yes,Yes
8872,TODO once the new client is released; this file should be registered as a command line entry point,,,Yes
8873,TODO Implement me,,,Yes
8874,TODO print in color once colored exceptions are added,,Yes,Yes
8875,TODO print in color once colored exceptions are added,,,Yes
8876,TODO Temporary hardcoded version to make work installing from github,,Yes,Yes
8877,# TODO handle the error,,,Yes
8879,TODO: Improvement. How to determine which backend class should be used?,,,Yes
8880,TODO: handle other data types,,,Yes
8881,TODO: what is step?,,No,Yes
8882,TODO: handle `FileChunkStream` or update `neptune.experiments.Experiment._start`,,Yes,Yes
8883,TODO: handle soft errors,,,Yes
8886,TODO,,Yes,Yes
8887,TODO: NPT-9216,,,Yes
8888,TODO: NPT-9216,,,Yes
8889,TODO: what about img: `name` and `description` fields?,,,Yes
8892,self.exp[f'{PROPERTIES_ATTRIBUTE_SPACE}prop_list'] = [1; 2; 3]  # TODO: merge changes from alpha,,,Yes
8893,neptune.set_property('prop_list'; [1; 2; 3])  # TODO: merge changes from alpha,,Yes,Yes
8894,del self.exp[SYSTEM_TAGS_ATTRIBUTE_PATH]  # TODO: NPT-9222,,,Yes
8896,neptune.remove_tag('tag2_to_remove')  # TODO: NPT-9222,,No,Yes
8898,'init_list': [1; 2; 3];  # TODO: Error 500 in old client,,Yes,Yes
8902,TODO: what about those missing attributes,,Yes,Yes
8905,maybe improved later,,,Yes
8906,unparseable. Maybe git-describe is misbehaving?,,Yes,Yes
8909,maybe improved later,,,Yes
8910,unparseable. Maybe git-describe is misbehaving?,,Yes,Yes
8911,maybe improved later,,No,Yes
8912,unparseable. Maybe git-describe is misbehaving?,,Yes,Yes
8917,"\""\""\""\\ || This package contains several learning algorithms to be used in conjunction with || Pyconstruct domains. All the learners in Pyconstruct are agnostic to the type of || structured objects the data contains; thanks to the fact that the domain takes || care of both making inference and computing feature vectors. ||  || Learners in Pyconstruct follow the same interface as Scikit-learn estimators. || Each learner needs first to be instanciated; passing a domain as argument to the || constructor. For instance:: ||  ||     from pyconstruct import SSG; Domain ||  ||     ocr = Domain('ocr') ||     ssg = SSG(domain=ocr) ||  || The constructor usually accepts other hyper-parameters of the algorithm too. || After being instantiated; the learner needs to be trained with data that is || compatible with the domain passed to the learner instance. In this case; for || instance; we can make use of data provided by Pyconstruct:: ||  ||     from pyconstruct.datasets import load_ocr ||     data = load_ocr() ||  || Most of the learners in Pyconstruct are online learners; i.e. they can partially || fit a model a mini-batch of examples at the time. This provides high flexibility || to the way models can be trained; and is indeed useful given that training a || very big model on structured data may require a lot of time and computational || resources. As in Scikit-learn; online learners implement the `partial_fit` || method; which takes a mini-batch of examples and uses it to update the model. || Pyconstruct has a convenient utility to separate data into mini-batches; which || in turn can then be used to train the model:: ||  ||     from pyconstruct.utils import batches ||  ||     for X_b; Y_b in batches(ocr.data; ocr.target; size=50): ||         ssg.partial_fit(X_b; Y_b) ||  || This method of training is very flexible because it allows to; for instance; || validate the model while training:: ||  ||     from pyconstruct.metrics import hamming ||  ||     for X_b; Y_b in batches(ocr.data; ocr.target; size=50): ||  ||         # Validate ||         Y_pred = ssg.predict(X_b) ||         loss = hamming(Y_pred; Y_b; key='sequence').mean() ||         print('Training loss: {}'.format(loss)) ||  ||         # Update ||         ssg.partial_fit(X_b; Y_b) ||  || Here the `hamming` function takes a parameter `key='sequence'` because that is || the name of the attribute in the OCR data that need to be compared. ||  || As said; most learners in Pyconstruct are meant to be used in this way; so in || most cases they do not implement a `fit` method over the full dataset; instead || often `fit` is an alias for `partial_fit`. Check the documentation of each || learner for more details. DO NOT try to `fit` the full dataset; it would simply || perform a gradient step using the full dataset. || \""\""\""",,,Yes
8919,TODO: use `state_` here as well,,,Yes
8921,TODO: Fix documentation.,,Yes,Yes
8922,Convert DMRSs to SortDictDmrs with span_pred_key node if needed.,,,Yes
8926,!!! TODO: Optimize this,,,Yes
8928,!!! TODO: Optimize this,,,Yes
8932,TODO: Docstrings,,No,Yes
8933,TODO: Docstrings,,No,Yes
8934,TODO #DOCSTRING,,No,Yes
8936,TODO: This is very ugly and complicated and should probably be refactored,,Yes,Yes
8937,TODO: This is very ugly and complicated and should probably be refactored,,Yes,Yes
8939,``shared_y`` we will have to cast it to int. This little hack,,No,Yes
8943,TODO: Maype print some individuals here?,,,Yes
8944,TODO: Give some *meaningful* name here,,Yes,Yes
8945,TODO: Change the `root_dir_path` here,,,Yes
8946,TODO: Change the optimizee to the appropriate Optimizee class,,Yes,Yes
8947,TODO: Change the optimizer to the appropriate Optimizer class,,No,Yes
8948,If true; `todo` and `todoList` produce output; else they produce nothing.,,Yes,Yes
8951,TODO: Change the optimizer to the appropriate Optimizer class,,,Yes
8952,TODO best individual should be tracked somehow?(not needed for recorder),,Yes,Yes
8953,TODO best individual should be tracked somehow?(not needed for recorder),,,Yes
8954,TODO: Change the optimizer to the appropriate Optimizer class,,,Yes
8956,TODO: Change the optimizer to the appropriate Optimizer class,,No,Yes
8957,decay parameter for each schedule. If needed can be different for each,,Yes,Yes
8959,"\""\""\"" || Multiplicative Monotonic Cooling || This schedule type multiplies the starting temperature by a factor that  || decreases over time (number k of the performed iteration steps). It requires a  || decay parameter (alpha) but not an ending temperature; as the prgression of the  || temperature is well definded by the decay parameter only. The Multiplicative  || Monotonic Cooling schedules are: Exponential multiplicative cooling;  || Logarithmical multiplicative cooling; Linear multiplicative cooling and  || Quadratic multiplicative cooling. || Source: Kirkpatrick; Gelatt and Vecchi (1983) ||  || - Exponential multiplicative cooling || Default cooling schedule for typical applications of simulated annealing. Each  || step; the temperature T_k is multiplied by the factor alpha (which has to be  || between 0 and 1) or in other words it is the starting temperature T_0  || multiplied by the factor alpha by the power of k: T_k = T_0 * alpha^k ||  || - Logarithmical multiplicative cooling || The factor by which the temperature decreases; is indirectly proportional to  || the log of k.  Therefore it slows down the cooling; the further progressed  || the schedule is. Alpha has to be largert than one.  || T_k = T_0 \/ ( 1 + alpha* log (1 + k) ) ||  || - Linear multiplicative cooling || Behaves similar to Logarithmical multiplicative cooling in that the decrease  || gets lower over time; but not as pronounced. The decrease is indirectly  || proportional to alpha times k and alpha has to be larger than zero: || T_k = T_0 \/ ( 1 + alpha*k) ||  || - Quadratic multiplicative cooling  || This schedule stays at high temperatures longer; than the other schedules and  || has a steeper cooling later in the process. Alpha has to be larger than zero. || T_k = T_0 \/ ( 1 + alpha*k^2) ||  || Additive Monotonic Cooling || The differences to Multiplicative Monotonic Cooling are; that the final  || temperature T_n and the number of iterations n are needed also. So this  || cannot be used as intended; if the stop criterion is something different;  || than a certain number of iteration steps. A decay parameter is not needed.  || Each temperature is computed; by adding a term to the final temperature. The  || Additive Monotonic Cooling schedules are: Linear additive cooling; Quadratic  || additive cooling; Exponential additive cooling and Trigonometric additive  || cooling. || Source. Additive monotonic cooling B. T. Luke (2005)  ||  || - Linear additive cooling  || This schedule adds a term to the final temperature; which decreases linearily  || with the progression of the schedule. || T_k = T_n + (T_0 -T_n)*((n-k)\/n) ||  || - Quadratic additive cooling  || This schedule adds a term to the final temperature; which decreases q || uadratically with the progression of the schedule. || T_k = T_n + (T_0 -T_n)*((n-k)\/n)^2 ||  || - Exponential additive || Uses a complicated formula; to come up with a schedule; that has a slow start;  || a steep decrease in temperature in the middle and a slow decrease at the end  || of the process. || T_k = T_n + (T_0 - T_n) * (1\/(1+exp( 2*ln(T_0 - T_n)\/n * (k- n\/2) ) ) ) ||  || - Trigonometric additive cooling || This schedule has a similar behavior as Exponential additive; but less pronounced.  || T_k = T_n + (T_0 - T_n)\/2 * (1+cos(k*pi\/n)) ||  || \""\""\""",,Yes,Yes
8960,Neither the name of the author nor the names of other contributors,,,Yes
8962,TODO Support multi-dimensional,,Yes,Yes
8963,-- Options for todo extension ----------------------------------------------,,,Yes
8965,"r\""\""\"" || Todo: ||     Write docs. || \""\""\""",,,Yes
8966,"r\""\""\"" || Todo: ||     Write docs. || \""\""\""",,Yes,Yes
8967,TODO Implement.,,Yes,Yes
8968,TODO Implement.,,Yes,Yes
8969,"r\""\""\""``hypothesis.simulation`` is a package consisting of the base simulator || architecture and utilities to perform efficient simulations. Every forward || model needs to be wrapped in a class which inherits from || ``hypothesis.simulation.Simulator``. || \""\""\""",,Yes,Yes
8970,Maybe you want to do something special here.,,,Yes
8972,second dimension indexes grid columns,,,Yes
8974,Clone to fix strange behaviour in Jupyter.,,No,Yes
8975,TODO Implement,,,Yes
8976,TODO vectorize,,,Yes
8980,Check if columns are present in data file,,Yes,Yes
8981,TODO: Add ability to run the experiment,,,Yes
8985,TODO: so; obviously; this needs to be changed,,,Yes
8986,"\""\""\"" || What does a criterion do? Well; it describes the performance || \""\""\""",,,Yes
8987,TODO: I think this should subclass the torch dataset??,,No,Yes
8989,"\""\""\"" || normally just use the pytorch ones... which are returned appropriately in factory. || you could store your options in a list somewhere just like the bootstrap package? ||  || perhaps call the directory custom_optimizers? || \""\""\""",,Yes,Yes
8990,"\""\""\"" || What does a criterion do? Well; it describes the performance || \""\""\""",,,Yes
8991,TODO: something to do with keeping track of the best checkpoint - create an object? forget the name of the design pattern; but there's a relevant one.,,Yes,Yes
8993,TODO: so; obviously; this needs to be changed,,,Yes
8996,TODO: I don't think this should actually be here,,,Yes
8999,TODO: come up with an alternate way to validate config,,,Yes
9000,TODO: deal with stopping rules,,,Yes
9002,TODO: change and check type here?,,No,Yes
9004,TODO: some optmizers have different behaviour; although this is unlikely to apply,,,Yes
9007,TODO: fix the fact that you copy pasted this,,,Yes
9008,TODO: deal with the fact that you copied this,,,Yes
9009,TODO: this should be a nn.sequential??,,No,Yes
9010,TODO: blarg,,,Yes
9011,TODO: define setters for everything and call those... although I really don't care about making things private?,,,Yes
9012,TODO: figure out if you really need this?,,,Yes
9015,TODO: do some sort of data validation here,,No,Yes
9018,TODO: want to call it activation but namespace; so what to do best?,,Yes,Yes
9022,TODO: deal with stopping rules,,Yes,Yes
9023,TODO: do you have to call any nn.module methods?? do you even actually want to subclass at this point if you have layers that subclass nn.module??,,,Yes
9027,TODO: check type?,,No,Yes
9028,TODO: figure out how this works in conjunction with optimizer,,,Yes
9034,TODO: do you really want this here....?,,No,Yes
9036,TODO: use setters to enforce types\/formats\/values!,,No,Yes
9037,TODO: I don't know why pycharm keeps rejecting this?,,No,Yes
9039,TODO: this won't work for all of them...,,,Yes
9040,TODO: use_gpu should probably go somewhere else in the future...,,No,Yes
9046,#TODO: figure out how this works in conjunction with optimizer,,,Yes
9048,#TODO: deal with the fact that you copied this,,Yes,Yes
9050,TODO: this won't work for all of them...,,Yes,Yes
9051,TODO: use_gpu should probably go somewhere else in the future...,,,Yes
9052,TODO: priya why isn't this being used??,,,Yes
9054,TODO: this is copy pasted,,,Yes
9057,TODO: need to convert to correct datatype,,No,Yes
9058,TODO: instance method?,,No,Yes
9059,TODO: include a list of csv files and then you can merge them based on a certain column.... certain criteria must be assumed in advance,,Yes,Yes
9061,TODO: check types; possibly wrong,,,Yes
9063,TODO: verify that labels has the same length as data,,,Yes
9064,TODO: this operates on categorical; as necessary. need to figure out where in the pipeline this happens...,,Yes,Yes
9065,TODO: this was taken from pytorch code.... but needs to be adapted to work with pytorch data,,Yes,Yes
9068,TODO: this is copy pasted - edit as appropriate,,Yes,Yes
9069,TODO: perform typechecking,,,Yes
9070,TODO: all methods need to be updated to work with new dataset,,Yes,Yes
9073,TODO: this is copy pasted - edit as appropriate,,,Yes
9074,TODO: perform typechecking,,,Yes
9075,TODO: Add ClassificationUnit?,,No,Yes
9081,TODO: variance thresholding,,No,Yes
9083,TODO: backport,,No,Yes
9084,TODO: implement variance thresholding,,No,Yes
9085,TODO: update to work with pytorch,,No,Yes
9086,TODO: switch this to joining multiple datasets??,,Yes,Yes
9087,TODO: check cause this may cause problems with vars originally containing underscores,,,Yes
9088,Find dummy columns and build pairs (category; category_value),,,Yes
9090,Select columns for each category,,Yes,Yes
9091,Find max value among columns,,Yes,Yes
9094,TODO: Why don't we also have instance norm here too? I think this is something we can bring up to the base class,,,Yes
9096,TODO: Modify to use val loader,,Yes,Yes
9098,TODO: Instead of self.cpu(); use is_cuda to know if you can use gpu,,,Yes
9099,TODO: Automatically calculate padding to be the same as input shape.,,Yes,Yes
9100,TODO: Should call this BaseUnit or call the others DenseLayer; etc.,,Yes,Yes
9102,TODO: all methods need to be updated to work with new dataset,,,Yes
9103,TODO: update to work with pytorch,,No,Yes
9106,TODO: Automatically calculate padding to be the same as input shape.,,,Yes
9107,TODO: Should call this BaseUnit or call the others DenseLayer; etc.,,Yes,Yes
9108,TODO: class # should correspond with self.num_class,,,Yes
9110,TODO: turn this into a percentage too? currently it's not,,Yes,Yes
9116,#TODO: figure out how this works in conjunction with optimizer,,Yes,Yes
9117,TODO: Instead of self.cpu(); use is_cuda to know if you can use gpu,,Yes,Yes
9118,TODO: reorganize these.,,No,Yes
9119,TODO: add more logging statements as appropriate,,,Yes
9120,TODO: probably bad to use this?,,No,Yes
9121,TODO: not great to use mutables as arguments.,,Yes,Yes
9122,TODO: reorganize these.,,,Yes
9123,TODO: add on additional if you want to be able to re-create a network?,,Yes,Yes
9125,TODO: where to do typechecking... just let everything fail?,,No,Yes
9127,TODO: Priya add data types,,No,Yes
9128,TODO: not great to use mutables as arguments.,,,Yes
9130,TODO: where to do typechecking... just let everything fail?,,No,Yes
9132,TODO: reorganize these.,,,Yes
9135,TODO: Priya I don't know what this is,,,Yes
9136,TODO: I hope that's ok,,No,Yes
9138,TODO: priya define.,,Yes,Yes
9143,TODO: Priya add data types,,No,Yes
9146,self._itr = 0 #TODO: ?,,,Yes
9148,TODO: https:\/\/pytorch.org\/docs\/stable\/_modules\/torch\/utils\/data\/dataset.html#Dataset,,No,Yes
9149,self._itr = 0 #TODO: ?,,Yes,Yes
9151,TODO: check what this does for the last split..,,No,Yes
9156,TODO: I don't think this is necessary,,,Yes
9158,TODO: is it dumb to have a constant name?,,Yes,Yes
9159,TODO: implement; add in classification and input layers??,,,Yes
9160,TODO: caitrin save the optimizers state dict? even though this is included with our instance?,,Yes,Yes
9161,TODO: implement; add in classification and input layers?,,Yes,Yes
9162,TODO: Modify for multi-input NNs,,,Yes
9164,TODO: Think about moving dimension to config file,,,Yes
9169,TODO: Revisit dim disorder and check isinstance for classes.,,No,Yes
9171,TODO: should rewrite the save_path structure,,No,Yes
9173,TODO: ignore for now,,,Yes
9175,TODO: should rewrite the save_path structure,,No,Yes
9177,TODO: why is this .cpu?,,,Yes
9180,TODO: should rewrite the save_path structure,,No,Yes
9183,TODO: Use tablemodules NEW: https:\/\/github.com\/torch\/nn\/blob\/master\/doc\/table.md,,,Yes
9185,TODO: should rewrite the save_path structure,,No,Yes
9190,TODO: why is this .cpu?,,No,Yes
9193,TODO: where to do typechecking... just let everything fail?,,,Yes
9194,TODO: why is this .cpu?,,,Yes
9195,TODO: should rewrite the save_path structure,,,Yes
9198,TODO: Use get_class,,,Yes
9203,TODO: convert to list,,,Yes
9205,TODO: Ensure to make this work without specifying the input size,,,Yes
9208,TODO: Remove temp,,,Yes
9210,TODO: Use logger to describe if the optimizer is changed.,,,Yes
9213,TODO: Remove temp,,No,Yes
9216,TODO: Should this be called self.network for continuity?,,,Yes
9217,TODO: change the bits of this you don't understand,,Yes,Yes
9219,TODO: why is this .cpu?,,,Yes
9221,TODO: See if using nn.ModuleDict is faster,,Yes,Yes
9223,TODO: Ensure to make this work without specifying the input size,,Yes,Yes
9224,TODO: See if using nn.ModuleDict is faster,,Yes,Yes
9225,TODO: Remove temp,,No,Yes
9227,TODO: convert to list,,,Yes
9232,TODO: Remove temp,,No,Yes
9234,TODO: Ensure to make this work without specifying the input size,,Yes,Yes
9235,TODO: Sort by number of dimensions and then by number of elements,,,Yes
9240,TODO:  rework on this elif to ensure to support Conv1D type tensor,,,Yes
9242,MOF (merge on columns),,No,Yes
9243,TODO: convert to list,,,Yes
9244,TODO: See if using nn.ModuleDict is faster,,,Yes
9245,TODO: Remove temp,,No,Yes
9246,TODO: should rewrite the save_path structure,,,Yes
9248,TODO: Fix Linear in_dim,,,Yes
9251,TODO: check what this does for the last split..,,No,Yes
9255,TODO: Fix Linear in_dim,,,Yes
9256,TODO: convert to list,,No,Yes
9259,TODO: https:\/\/github.com\/pytorch\/pytorch\/issues\/9410,,No,Yes
9260,TODO: Remove temp,,No,Yes
9261,TODO: should rewrite the save_path structure,,,Yes
9263,TODO: check what this does for the last split..,,,Yes
9264,TODO: https:\/\/github.com\/pytorch\/pytorch\/issues\/9410,,No,Yes
9266,TODO: https:\/\/github.com\/pytorch\/pytorch\/issues\/9410,,,Yes
9267,TODO: not great to use mutables as arguments.,,Yes,Yes
9269,TODO: where to do typechecking... just let everything fail?,,No,Yes
9271,TODO: Use logger to describe if the optimizer is changed.,,No,Yes
9272,TODO: should rewrite the save_path structure,,,Yes
9273,TODO: ignore for now,,No,Yes
9275,TODO: Ensure to make this work without specifying the input size,,Yes,Yes
9279,TODO: See if using nn.ModuleDict is faster,,Yes,Yes
9280,TODO: Remove temp,,No,Yes
9283,TODO: Use tensor.expand_as?,,Yes,Yes
9284,TODO: https:\/\/github.com\/pytorch\/pytorch\/issues\/9410,,No,Yes
9285,TODO: What if we get None? meaning; if there is no intersection,,,Yes
9286,TODO:  rework on this elif to ensure to support Conv1D type tensor,,No,Yes
9287,TODO: convert to list,,No,Yes
9292,TODO: See if using nn.ModuleDict is faster,,,Yes
9294,TODO: reorganize these.,,,Yes
9296,TODO: why is this .cpu?,,,Yes
9301,TODO: we could show something better here like calculate all the results so far,,Yes,Yes
9302,TODO: See if using nn.ModuleDict is faster,,Yes,Yes
9303,TODO: Remove temp,,,Yes
9304,TODO: reorganize these.,,No,Yes
9305,TODO: where to do typechecking... just let everything fail?,,,Yes
9306,TODO: why is this .cpu?,,,Yes
9308,TODO: why does use_unlabeled exist?,,Yes,Yes
9309,TODO: this doesn't seem correct,,,Yes
9312,TODO: would be better to make these namedtuples...,,Yes,Yes
9314,TODO: not great to use mutables as arguments.,,,Yes
9316,self._itr = 0 #TODO: ?,,Yes,Yes
9317,TODO: where to do typechecking... just let everything fail?,,No,Yes
9318,TODO: Should this be called self.network for continuity?,,No,Yes
9319,TODO: Modify to use val loader,,,Yes
9323,TODO: add in non_numeric,,No,Yes
9325,TODO: replace with Joseph's version,,,Yes
9328,TODO: why does use_unlabeled exist?,,,Yes
9329,TODO: this doesn't seem correct,,,Yes
9334,TODO: Modify to use val loader,,,Yes
9335,TODO: Modify for multi-input NNs,,No,Yes
9337,TODO: Remove temp,,,Yes
9338,TODO: Use torch.nn.ConstantPadding?,,No,Yes
9339,TODO: convert to list,,No,Yes
9340,TODO: https:\/\/github.com\/pytorch\/pytorch\/issues\/9410,,No,Yes
9342,technically would re-write if they had 2 targets...,,Yes,Yes
9343,TODO: add more logging statements as appropriate,,Yes,Yes
9344,TODO: insert logging statements,,,Yes
9345,TODO: check cause this may cause problems with vars originally containing underscores,,,Yes
9348,TODO: turn this into a percentage too? currently it's not,,Yes,Yes
9351,TODO: not great to use mutables as arguments.,,,Yes
9352,TODO: reorganize these.,,,Yes
9353,self._itr = 0 #TODO: ?,,,Yes
9355,TODO: Revisit dim disorder and check isinstance for classes.,,No,Yes
9356,TODO: Modify for multi-input NNs,,No,Yes
9358,TODO: not great to use mutables as arguments.,,,Yes
9360,TODO: convert to list,,,Yes
9361,TODO: https:\/\/github.com\/pytorch\/pytorch\/issues\/9410,,,Yes
9363,TODO: Use torch.nn.ConstantPadding?,,No,Yes
9364,TODO: Modify for multi-input NNs,,,Yes
9366,TODO: convert to list,,No,Yes
9367,TODO: convert to list,,No,Yes
9368,TODO: Instead of self.cpu(); use is_cuda to know if you can use gpu,,,Yes
9371,TODO: should we use .data? https:\/\/discuss.pytorch.org\/t\/cpu-detach-numpy-vs-data-cpu-numpy\/20036,,Yes,Yes
9373,TODO: Instead of self.cpu(); use is_cuda to know if you can use gpu,,Yes,Yes
9374,TODO: store in tensor for continuity?,,No,Yes
