index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
8502,TODO: For IncreaseAmount statement; expect the obj to be an agent,Yes,Yes,Yes
8504,TODO extract ontology catgory here,Yes,Yes,Yes
8508,TODO?,Yes,Yes,Yes
8509,TODO? These occur so infrequently so maybe not worth it,Yes,Yes,Yes
8514,"TODO: Here we could monitor the stdout and wait for the \""Ready\"" line",Yes,Yes,Yes
8515,TODO: This is a temporary measure; remove ASAP.,Yes,Yes,Yes
8517,TODO: This is a temporary measure; remove ASAP.,Yes,Yes,Yes
8524,TODO: this was causing a failure when comparing to the old preassembly,Yes,Yes,Yes
8529,"Statements with \""better\"" alternatives",Yes,Yes,Yes
8530,TODO: Remove. This is a temporary workaround.,Yes,Yes,Yes
8533,Re-map to outside var names if needed,Yes,Yes,Yes
8535,What follows is another terrible hack.,Yes,Yes,Yes
8540,Filter out un-needed reading provenance.,Yes,Yes,Yes
8547,TODO: Handle conversions.,Yes,Yes,Yes
8550,Specifically; this should probably be an order-by a parameter such as,Yes,Yes,Yes
8559,TODO: Allow recursive mode (argument should probably be an integer level).,Yes,Yes,Yes
8578,Had some trouble with non-ascii characters. A possible TODO item in,Yes,Yes,Yes
8581,TODO: we could do some chemical mappings here i.e. CHEBI\/PUBCHEM\/CHEMBL,Yes,Yes,Yes
8589,TODO: handle activity hierarchies,Yes,Yes,Yes
8593,FIXME: Handle cases in which there is a missing cause\/effect,Yes,Yes,Yes
8595,FIXME: handle subtypes,Yes,Yes,Yes
8596,FIXME: handle subtypes,Yes,Yes,Yes
8597,TODO: handle UUID not in the corpus,Yes,Yes,Yes
8614,TODO: Add the entry by finding the right place in the YAML object,Yes,Yes,Yes
8618,TODO: Ideally we should get the CHEBI name.,Yes,Yes,Yes
8620,FIXME Returns on the path found for the first enz_mp\/obs combo,Yes,Yes,Yes
8630,TODO This code is deprecated; need to update this function,Yes,Yes,Yes
8637,Get a list of monomer patterns matching the subject FIXME Currently,Yes,Yes,Yes
8643,TODO implement sampling,Yes,Yes,Yes
8645,TODO: handle more represents name spaces,Yes,Yes,Yes
8646,handled above explicitly but somehow has more than two,Yes,Yes,Yes
8647,TODO: name spaces are sometimes repeated in the EKB; here we,Yes,Yes,Yes
8648,NOTE # TODO This method only returns one cycle. It's currently only,Yes,Yes,Yes
8649,Explicit 'is not None' needed to accept 0,Yes,Yes,Yes
8652,Note: interaction[1] is a catalyst; but unused due to a lack of ways,Yes,Yes,Yes
8660,TODO: handle collections,Yes,Yes,Yes
8676,FIXME: this is a very naive initial solution; we should instead,Yes,Yes,Yes
8678,Todo: add all neighbors to 'visited' and add all skipped,Yes,Yes,Yes
8680,FIXME: this shouldn't be using the INDRA_LOCATIONS name space,Yes,Yes,Yes
8693,ToDo handle when source and\/or target is COMPLEX:ID1_ID2_...,Yes,Yes,Yes
8694,Todo add to annotations if interesting,Yes,Yes,Yes
8695,Todo wipe the cache (stored in ~\/.pypath\/cache) clean and,Yes,Yes,Yes
8698,TODO: we should return the parent UniProt ID here but only once that,Yes,Yes,Yes
8699,TODO: we should add handling for UPPRO here; however; that would require,Yes,Yes,Yes
8701,FIXME: we probably want to use the custom matches key function here,Yes,Yes,Yes
8704,NOTE: this way of retrieving agents might miss some important,Yes,Yes,Yes
8705,This is a bit hack-y; but the names are so interchanged the alternative is,Yes,Yes,Yes
8706,This is a bit hack-y; but the names are so interchanged the alternative is,Yes,Yes,Yes
8708,TODO: implement this when necessary,Yes,Yes,Yes
8709,FIXME: can there be multiple entries here?,Yes,Yes,Yes
8713,TODO: any cleanup needed here?,Yes,Yes,Yes
8714,FIXME: can there be multiple entries here?,Yes,Yes,Yes
8725,FIXME: the way we interpret stmts_to_compare here should be,Yes,Yes,Yes
8728,FIXME: try to not start multiple processes at a time with some locking here,Yes,Yes,Yes
8731,FIXME: Handle graceful exits of spawned processes here,Yes,Yes,Yes
8735,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
8739,TODO: Doesn't work since Configurable doesn't have a log,Yes,Yes,Yes
8743,Oops; this one's exhausted.  Replace it and move on.,Yes,Yes,Yes
8750,TODO: You could probably be cute and make this a decorator,Yes,Yes,Yes
8752,TODO: Remove from base,Yes,Yes,Yes
8753,# TODO: migrate this to child class,Yes,Yes,Yes
8754,# TODO: migrate this to child class,Yes,Yes,Yes
8762,TODO - if convolution; need stride and pad for each sum dim,Yes,Yes,Yes
8763,local memory indices - TODO,Yes,Yes,Yes
8770,TODO - should batched be mingled among free for faster performance?,Yes,Yes,Yes
8771,TODO remove this; for debugging just to one unroll,Yes,Yes,Yes
8781,if optimization level optimizes away offsets; but problem requires offsets; fix it,Yes,Yes,Yes
8782,if optimization level optimizes away initial strides; but problem uses non-zero initial strides; fix it,Yes,Yes,Yes
8783,TODO - in the future; we need another level of selection right after this one,Yes,Yes,Yes
8789,TODO need to encode numLoadsPerp; and load sizes,Yes,Yes,Yes
8790,TODO handle None here,Yes,Yes,Yes
8792,need problem sizes to assign - TODO ? reasonable default for Tensors?,Yes,Yes,Yes
8800,TODO,Yes,Yes,Yes
8804,TODO only handling kernelGrid = 1;1;1 and single kernel,Yes,Yes,Yes
8805,TODO which sizes map to these strides?,Yes,Yes,Yes
8806,TODO needs splitU,Yes,Yes,Yes
8807,TODO num solution permutations won't be same for each hard-code b\/c invalids,Yes,Yes,Yes
8817,data along different sizes (but perhaps it should,Yes,Yes,Yes
8819,TODO is this a bug in KernelWriter; check against later ROCm's,Yes,Yes,Yes
8820,TODO is this still useful?,Yes,Yes,Yes
8823,W2 = 1 means we would rather lose 1us per kernel rather than adding another split (actually they're equal),Yes,Yes,Yes
8824,TODO; this may depend on transposes,Yes,Yes,Yes
8827,TODO problems which this algorithm,Yes,Yes,Yes
8828,TODO this may be deleted depending on other transposes,Yes,Yes,Yes
8831,TODO global prefetch; how do I swap read addresses,Yes,Yes,Yes
8832,todo; can the alignment be a power of 2?,Yes,Yes,Yes
8833,TODO increment global read pointers,Yes,Yes,Yes
8834,TODO if we have outer summation indices;,Yes,Yes,Yes
8844,TODO if we have outer summation indices;,Yes,Yes,Yes
8846,TODO registers used for local read increments; resets,Yes,Yes,Yes
8847,TODO fix formatting,Yes,Yes,Yes
8849,TODO fix formatting,Yes,Yes,Yes
8852,it probably wouldn't matter but good to calculate and print warning,Yes,Yes,Yes
8854,TODO - mac macro,Yes,Yes,Yes
8857,Global Read Addresses: Increments A - TODO,Yes,Yes,Yes
8859,Local Write Addresses: Tile Assignment A - TODO,Yes,Yes,Yes
8865,Local Write Addresses: Final Offsets A - TODO,Yes,Yes,Yes
8866,Local Write Addresses: Final Offsets B - TODO,Yes,Yes,Yes
8867,Local Write Addresses: Declare Addresses A - TODO,Yes,Yes,Yes
8868,Local Write Addresses: Declare Addresses B - TODO,Yes,Yes,Yes
8869,Local Read Addresses: Tile Assignment A - TODO,Yes,Yes,Yes
8873,Local Read Addresses: Declare Addresses A - TODO,Yes,Yes,Yes
8874,Local Read Addresses: Declare Addresses B - TODO,Yes,Yes,Yes
8875,Declare Loop Num Iterations - TODO,Yes,Yes,Yes
8876,Calculate Loop Num Iter - TODO,Yes,Yes,Yes
8878,Close Loop - TODO,Yes,Yes,Yes
8885,Global Gead: Do It B - TODO,Yes,Yes,Yes
8886,Local Write: Swap Offsets A - TODO,Yes,Yes,Yes
8887,Local Write: Swap Offsets B - TODO,Yes,Yes,Yes
8891,Local Write: Init Pointers B - TODO,Yes,Yes,Yes
8893,Local Write: Do It B - TODO,Yes,Yes,Yes
8895,Local Read: Wwap Offsets B - TODO,Yes,Yes,Yes
8898,Local Read: Init Pointers A - TODO,Yes,Yes,Yes
8899,Local Read: Init Pointers B - TODO,Yes,Yes,Yes
8903,Local Read: Do It B - TODO,Yes,Yes,Yes
8904,Shift Vector Components d0 - TODO,Yes,Yes,Yes
8906,Complex Declare Tmp Registers - TODO,Yes,Yes,Yes
8914,Function Signature - TODO,Yes,Yes,Yes
8915,Kernel Body Beta-Only - TODO,Yes,Yes,Yes
8916,TODO,Yes,Yes,Yes
8917,TODO: read nwg0 from sgpr,Yes,Yes,Yes
8920,TODO doesn't support DU non-pow2,Yes,Yes,Yes
8922,TODO clarify support of sgpr and constant operand\/multipliers,Yes,Yes,Yes
8926,3 * pow of 2 TODO FIXME,Yes,Yes,Yes
8932,FIXME,Yes,Yes,Yes
8933,FIXME,Yes,Yes,Yes
8934,FIXME this should be index assignments for dim0;1,Yes,Yes,Yes
8935,FIXME,Yes,Yes,Yes
8936,FIXME,Yes,Yes,Yes
8938,offset * stride (hi) FIXME,Yes,Yes,Yes
8942,TODO FIXME,Yes,Yes,Yes
8944,nwg0 FIXME use nwg0 from above,Yes,Yes,Yes
8947,FIXME can this be moved to below or do flat instructions return out of order,Yes,Yes,Yes
8948,if beta: # FIXME kept above since flat instruction may return out of order,Yes,Yes,Yes
8950,FIXME early exit here; loop over all masks; or-ing them together then check if mask is zero,Yes,Yes,Yes
8953,"kStr += inst(\""flat_load_short_d16_hi\""; vgpr(addr;2); vgpr(sumIdx\/2); \""store C\"" ) # FIXME need d16_hi",Yes,Yes,Yes
8954,"kStr += inst(\""flat_store_short_d16_hi\""; vgpr(addr;2); vgpr(sumIdx\/2); \""store C\"" ) # FIXME need d16_hi",Yes,Yes,Yes
8958,integer ammount of padding to put into LDS; in 2016 this didn't seem to help performance; profilers were showing that channel conflicts weren't really hurting,Yes,Yes,Yes
8960,add gls or slc after global memory read\/writes to change cacheing; not cacheing the writes is promising and improved performance a tiny bit,Yes,Yes,Yes
8963,BoundaryLoad: todo. use isa to set buffer\/image load boundaries and out of bounds data automatically comes in as zero,Yes,Yes,Yes
8964,TODO; remove me; we should be able to addc with SGPR directly.,Yes,Yes,Yes
8966,TODO - remove me; this is temp workaround,Yes,Yes,Yes
8969,TODO - ignore LdsPadB,Yes,Yes,Yes
8971,TODO - remove these when support fully avail:,Yes,Yes,Yes
8973,TODO - can remove one of these m0 restores if A and B both TLU,Yes,Yes,Yes
8974,TODO - currently only support Single but could be extended to 2 halfs or part of a double,Yes,Yes,Yes
8978,else seems registers below would collide??,Yes,Yes,Yes
8981,TODO - we could support larger loads if we know the array is a multiple,Yes,Yes,Yes
8985,range of the tmps.  Maybe want to move vgprSerial to first vgpr?,Yes,Yes,Yes
8986,TODO - this can be fixed by using buffer_atomic_cmpswap,Yes,Yes,Yes
8987,TODO - remove this code? No reason not to use LocalWriteUseSgpr?,Yes,Yes,Yes
8989,TODO - for doubles we need to add something special here?,Yes,Yes,Yes
8991,TODO: use chooseGlobalStore; could use vector loads here too perhaps:,Yes,Yes,Yes
8994,TODO - Fix for double here; would need bigger load,Yes,Yes,Yes
8995,TODO: use chooseGlobalStore; could use vector loads here too perhaps:,Yes,Yes,Yes
9004,TODO - could have this generate dwordx3 loads in addition; step down by 1 instead of div2,Yes,Yes,Yes
9006,TODO,Yes,Yes,Yes
9010,TODO - why does this use VectorWidth to control store width?  Could be GlobalWriteVectorWidth?,Yes,Yes,Yes
9013,TODO - fix code to use atomics,Yes,Yes,Yes
9027,TODO - remove this code; this generates the old if-tree and checks against above,Yes,Yes,Yes
9043,TODO : the unshift code is complex and currently appears broken.  Long-term want to use,Yes,Yes,Yes
9044,TODO; support broader range here,Yes,Yes,Yes
9046,TODO - change to reject?,Yes,Yes,Yes
9048,TODO - move these two moves into computeSrd; and fold into existing addr calc,Yes,Yes,Yes
9051,TODO; support broader range here,Yes,Yes,Yes
9053,TODO - move these two moves into computeSrd; and fold into existing addr calc,Yes,Yes,Yes
9055,HACK!,Yes,Yes,Yes
9060,TODO - can remove one of these m0 restores if A and B both TLU,Yes,Yes,Yes
9063,TODO -this is only needed for the shift\/unshift code - with some assertions,Yes,Yes,Yes
9068,TODO - does this handle N-dim tensors correctly?,Yes,Yes,Yes
9069,TODO - does this handle multiple summation indices?,Yes,Yes,Yes
9073,TODO - move this after coord*stride; and handle 64-bit,Yes,Yes,Yes
9074,TODO - move this after coord*stride; and handle 64-bit,Yes,Yes,Yes
9075,jgolds HACK,Yes,Yes,Yes
9076,TODO - move this after coord*stride; and handle 64-bit,Yes,Yes,Yes
9078,HACK!,Yes,Yes,Yes
9092,TODO-packed - modify to ignore packed; perhaps:,Yes,Yes,Yes
9105,wraps to next J.  TODO - might be useful to change this?,Yes,Yes,Yes
9106,TODO - use a different value for OOB data,Yes,Yes,Yes
9107,TODO - could just compute this on the host,Yes,Yes,Yes
9110,TODO - could just compute this on the host,Yes,Yes,Yes
9111,note loop counter numIterK\/numIterL hard-coded; manually hack if needed,Yes,Yes,Yes
9112,"kStr += inst(\""s_mov_b32\""; sgpr(\""OffsetB\""); sgpr(\""SrdB+0\""); \""hack to save\"")",Yes,Yes,Yes
9113,wraps to next J.  TODO - might be useful to change this?,Yes,Yes,Yes
9115,"kStr += inst(\""s_mov_b32\""; sgpr(\""OffsetB\""); sgpr(\""SrdB+0\""); \""hack to save\"")",Yes,Yes,Yes
9117,TODO - use a different value for OOB data,Yes,Yes,Yes
9119,as a simplificaton; don't move writes past any loads,Yes,Yes,Yes
9122,TODO - can schedule these writes across iters; should figure this out above,Yes,Yes,Yes
9123,TODO - gfx9 supports higher max VMCNT,Yes,Yes,Yes
9124,TODO - fixme; this kills the overlap,Yes,Yes,Yes
9125,pointerCode contains local pointer changes (if needed),Yes,Yes,Yes
9128,TODO - could tune these for store mode (BufferStore; edge; etc):,Yes,Yes,Yes
9129,Original stagger register.  Only needed for Persistent,Yes,Yes,Yes
9130,TODO - if this is the last tile; don't need to jump to next instruction,Yes,Yes,Yes
9133,TODO - For GlobalSplitU; perhaps need to do this before the GSU workgroup assignment?  Or NumWorkGroups0,Yes,Yes,Yes
9135,TODO - should cache the device properties - expensive to call on each iteration here:,Yes,Yes,Yes
9137,avoid bug somehow related to HPA + Persistent,Yes,Yes,Yes
9138,nwg0 FIXME use nwg0 from above,Yes,Yes,Yes
9141,avoid bug somehow related to HPA + Persistent,Yes,Yes,Yes
9166,remainder; unused here,Yes,Yes,Yes
9169,TODO - does this handle N-dim tensors correctly?,Yes,Yes,Yes
9170,"kStr += inst(\""s_mov_b32\""; sgpr(\""OffsetB\""); sgpr(\""SrdB+0\""); \""hack to save\"")",Yes,Yes,Yes
9174,TODO - handle vector-load,Yes,Yes,Yes
9175,Perhaps could optimize this into something simpler with fewer bank conflicts,Yes,Yes,Yes
9177,TODO-packed - modify to ignore packed; perhaps:,Yes,Yes,Yes
9178,TODO - why does this use VectorWidth to control store width?  Could be GlobalWriteVectorWidth?,Yes,Yes,Yes
9182,TODO - for PreciseBoundsCheckStore we could set bounds on C to tile dim,Yes,Yes,Yes
9206,TODO - does this handle N-dim tensors correctly?,Yes,Yes,Yes
9209,TODO - does this handle multiple summation indices?,Yes,Yes,Yes
9211,TODO - handle vector-load,Yes,Yes,Yes
9213,TODO - future opportunities for store vgpr and other optimization,Yes,Yes,Yes
9215,TODO - why does this use VectorWidth to control store width?  Could be GlobalWriteVectorWidth?,Yes,Yes,Yes
9216,TODO - for hpa the host should pass in an F32 alpha so we don't have to do it here,Yes,Yes,Yes
9223,range of the tmps.  Maybe want to move vgprSerial to first vgpr?,Yes,Yes,Yes
9237,FIXME op_sel,Yes,Yes,Yes
9238,jgolds HACK,Yes,Yes,Yes
9246,TODO - For GlobalSplitU; perhaps need to do this before the GSU workgroup assignment?  Or NumWorkGroups0,Yes,Yes,Yes
9248,remainder; unused here,Yes,Yes,Yes
9251,TODO - does this handle N-dim tensors correctly?,Yes,Yes,Yes
9254,TODO - does this handle multiple summation indices?,Yes,Yes,Yes
9256,TODO - handle vector-load,Yes,Yes,Yes
9257,Perhaps could optimize this into something simpler with fewer bank conflicts,Yes,Yes,Yes
9258,TODO - future opportunities for store vgpr and other optimization,Yes,Yes,Yes
9259,TODO-packed - modify to ignore packed; perhaps:,Yes,Yes,Yes
9260,TODO - why does this use VectorWidth to control store width?  Could be GlobalWriteVectorWidth?,Yes,Yes,Yes
9261,TODO - for hpa the host should pass in an F32 alpha so we don't have to do it here,Yes,Yes,Yes
9268,range of the tmps.  Maybe want to move vgprSerial to first vgpr?,Yes,Yes,Yes
9269,TODO - if this is the last tile; don't need to jump to next instruction,Yes,Yes,Yes
9271,TODO - for PreciseBoundsCheckStore we could set bounds on C to tile dim,Yes,Yes,Yes
9273,TODO - Fix for double here; would need bigger load,Yes,Yes,Yes
9291,TODO - For GlobalSplitU; perhaps need to do this before the GSU workgroup assignment?  Or NumWorkGroups0,Yes,Yes,Yes
9296,TODO - does this handle N-dim tensors correctly?,Yes,Yes,Yes
9297,"kStr += inst(\""s_mov_b32\""; sgpr(\""OffsetB\""); sgpr(\""SrdB+0\""); \""hack to save\"")",Yes,Yes,Yes
9299,TODO - does this handle multiple summation indices?,Yes,Yes,Yes
9301,TODO - handle vector-load,Yes,Yes,Yes
9303,TODO - future opportunities for store vgpr and other optimization,Yes,Yes,Yes
9304,TODO-packed - modify to ignore packed; perhaps:,Yes,Yes,Yes
9305,TODO - why does this use VectorWidth to control store width?  Could be GlobalWriteVectorWidth?,Yes,Yes,Yes
9306,TODO - for hpa the host should pass in an F32 alpha so we don't have to do it here,Yes,Yes,Yes
9307,TODO - could tune these for store mode (BufferStore; edge; etc):,Yes,Yes,Yes
9325,TODO: Handle both from cmdline and python APIs.,Yes,Yes,Yes
9326,TODO: Can we get rid of this try-except clause?,Yes,Yes,Yes
9329,TODO: Remove this when factory is reworked,Yes,Yes,Yes
9333,TODO: Get rid of it,Yes,Yes,Yes
9335,TODO: branch_from cannot be passed from build_from_cmdargs; must add --branch-from argument,Yes,Yes,Yes
9336,# TODO: Remove when space is ready,Yes,Yes,Yes
9341,TODO: storage = orion.core.config.storage.to_dict(),Yes,Yes,Yes
9343,TODO: handle all other arguments,Yes,Yes,Yes
9348,TODO: Remove and replace Experiment's init with this,Yes,Yes,Yes
9350,TODO: Remove and use OrionState instead,Yes,Yes,Yes
9352,TODO: Replace when space in db,Yes,Yes,Yes
9353,TODO: Find another way around the circular import,Yes,Yes,Yes
9357,TODO: Will this support -config as well; or only --config?,Yes,Yes,Yes
9360,need to implement interior-points algorithm to solve the convex problem by CVXPY in future#,Yes,Yes,Yes
9362,TODO: TPE should support this case once discrete is added;,Yes,Yes,Yes
9363,TODO: TPE should support this case once discrete is added;,Yes,Yes,Yes
9371,TODO: user_args won't be defined if reading from DB only (`orion hunt -n <exp> ` alone),Yes,Yes,Yes
9374,TODO use sequential id,Yes,Yes,Yes
9376,TODO: Fix these singletons to remove Legacy; MongoDB; PickledDB and EphemeralDB.,Yes,Yes,Yes
9382,TODO: We should move branching specific stuff below in a centralized place for EVC stuff.,Yes,Yes,Yes
9386,TODO: Remove this; it is all in cmdline_parser now,Yes,Yes,Yes
9388,TODO move this,Yes,Yes,Yes
9389,TODO: Use binary search instead of incrementing by one.,Yes,Yes,Yes
9390,TODO move this,Yes,Yes,Yes
9393,TODO move this,Yes,Yes,Yes
9403,TODO log file; print statement;...,Yes,Yes,Yes
9404,TODO log file; print statement;...,Yes,Yes,Yes
9405,TODO: read item by gulpio api,Yes,Yes,Yes
9406,TODO: add limited pickling support for sharing an iterator,Yes,Yes,Yes
9412,We also apply a little hack to make sure paragraphs are separated.,Yes,Yes,Yes
9416,TODO: Make sleep decision based on time since last,Yes,Yes,Yes
9422,TODO: Max messages per tick?,Yes,Yes,Yes
9431,TODO: Max messages per tick?,Yes,Yes,Yes
9442,TODO: Decide if we want to handle the additional callbacks:,Yes,Yes,Yes
9446,TODO: Make this part pass in PY3 (for some reason the sampling is slightly different in PY3),Yes,Yes,Yes
9452,TODO: Incorporate token position here as well to improve,Yes,Yes,Yes
9454,# to-do (mohit): cache probdist for given text; so if we've already computed,Yes,Yes,Yes
9455,TODO: This branch happens when there's only one content word,Yes,Yes,Yes
9456,We don't need the searcher around; so we perhaps save on some IDF,Yes,Yes,Yes
9457,TODO: My implementation of idf isn't matching *exactly* with theirs;,Yes,Yes,Yes
9462,probably be fixed.,Yes,Yes,Yes
9464,TODO: Make sure the name matches metadata,Yes,Yes,Yes
9472,TODO: add start\/end tokens (perhaps as option),Yes,Yes,Yes
9474,TODO: Incorporate token position here as well to improve,Yes,Yes,Yes
9480,wasteful in terms of memory. It is better to pay the cost to copy a small portion,Yes,Yes,Yes
9482,wasteful in terms of memory. It is better to pay the cost to copy a small portion,Yes,Yes,Yes
9488,FIXME there might be missing guesses so the length might vary,Yes,Yes,Yes
9489,FIXME because there can be missing guessers; must iterate position first,Yes,Yes,Yes
9493,TODO: use an actual rate limiter rather than just a delay,Yes,Yes,Yes
9495,TODO,Yes,Yes,Yes
9500,TODO: If we care about more than one user (entrant); need to change logic here,Yes,Yes,Yes
9502,TODO: what if the sentences in a batch are all of different lengths?,Yes,Yes,Yes
9504,TODO: add arguments for CUDA,Yes,Yes,Yes
9514,TODO: fix by reading the .dimensions file,Yes,Yes,Yes
9531,fix possible reflections due to SVD,Yes,Yes,Yes
9535,TODO: remove this and figure out why queue thread does not properly exit,Yes,Yes,Yes
9537,TODO: remove this and figure out why queue thread does not properly exit,Yes,Yes,Yes
9541,TODO: visualize grasps by quality,Yes,Yes,Yes
9545,TODO: currently we are assuming the layer before a res layer must be conv layer; fix this,Yes,Yes,Yes
9546,TODO: Clean this giant if statement up,Yes,Yes,Yes
9548,TODO: currently we are assuming the layer before a res layer must be conv layer; fix this,Yes,Yes,Yes
9561,fix legacy,Yes,Yes,Yes
9565,fix legacy,Yes,Yes,Yes
9575,hack to fix reverse angle convention,Yes,Yes,Yes
9576,support for legacy file naming convention,Yes,Yes,Yes
9577,fix legacy #TODO: @Jeff; what needs to be fixed here? Or did I add this in?,Yes,Yes,Yes
9578,TODO: @Jeff; this isn't needed; right?,Yes,Yes,Yes
9579,TODO: This really doesn't need to it's own layer type...it does the same thing as _build_fc_layer(),Yes,Yes,Yes
9581,TODO: @Vishal integrate this in a cleaner fashion,Yes,Yes,Yes
9583,TODO: @Vishal refactor this function to refer to 'tensor' instead of 'file',Yes,Yes,Yes
9584,TODO: @Vishal this needs to be refactored to reference a 'tensor' instead of a 'file',Yes,Yes,Yes
9585,fix legacy,Yes,Yes,Yes
9586,TODO: @Vishal update this to work with angular outputs,Yes,Yes,Yes
9587,TODO: @Vishal integrate this in a cleaner fashion,Yes,Yes,Yes
9589,TODO: @Vishal we should really be doing this in some factory policy,Yes,Yes,Yes
9590,support for legacy file naming convention,Yes,Yes,Yes
9593,TODO: This really doesn't need to it's own layer type...it does the same thing as _build_fc_layer(),Yes,Yes,Yes
9594,fix legacy,Yes,Yes,Yes
9595,TODO: @Vishal update this to work with angular outputs,Yes,Yes,Yes
9596,TODO: @Vishal integrate this in a cleaner fashion,Yes,Yes,Yes
9598,TODO: @Vishal refactor this function to refer to 'tensor' instead of 'file',Yes,Yes,Yes
9599,TODO: @Vishal this needs to be refactored to reference a 'tensor' instead of a 'file',Yes,Yes,Yes
9601,fix legacy,Yes,Yes,Yes
9602,support for legacy file naming convention,Yes,Yes,Yes
9605,TODO: This really doesn't need to it's own layer type...it does the same thing as _build_fc_layer(),Yes,Yes,Yes
9608,TODO: @Vishal this is redundant; right?,Yes,Yes,Yes
9609,TODO: @Vishal update this to work with angular outputs,Yes,Yes,Yes
9611,TODO: @Vishal rename this because it doesn't really open the dataset; which happens in self._load_and_enqueue(),Yes,Yes,Yes
9612,TODO: @Vishal refactor this function to refer to 'tensor' instead of 'file',Yes,Yes,Yes
9613,TODO: @Vishal this needs to be refactored to reference a 'tensor' instead of a 'file',Yes,Yes,Yes
9616,this is a hack because it seems that psutil is returning a lower load than htop; which could be because htop takes into account queued tasks,Yes,Yes,Yes
9618,TODO: @Vishal we should really be doing this in some factory policy,Yes,Yes,Yes
9620,TODO: @Vishal we should really be doing this in some factory policy,Yes,Yes,Yes
9622,fix legacy,Yes,Yes,Yes
9625,TODO: @Jeff; this isn't needed; right?,Yes,Yes,Yes
9632,TODO: @Vishal figure out why install.run(self) causes install_requires to be ignored,Yes,Yes,Yes
9633,TODO: @Vishal figure out why install.run(self) causes install_requires to be ignored,Yes,Yes,Yes
9637,"TODO (vsatish): Figure out why this isn\""t printed.",Yes,Yes,Yes
9638,TODO(vsatish): Confirm that this is really not needed.,Yes,Yes,Yes
9645,TODO: Eliminate the notebook from disk if it's an Untitled one,Yes,Yes,Yes
9646,TODO: Eliminate the notebook from disk if it's an Untitled one,Yes,Yes,Yes
9647,TODO: Eliminate the notebook from disk if it's an Untitled one,Yes,Yes,Yes
9656,TODO,Yes,Yes,Yes
9661,TODO: check if user uses vocab_load and not rewrite vocabulary,Yes,Yes,Yes
9662,TODO,Yes,Yes,Yes
9666,TODO: n_samples % batch = 0,Yes,Yes,Yes
9669,hack for metrics,Yes,Yes,Yes
9670,TODO: profile this. Pool works over-slow.,Yes,Yes,Yes
9676,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
9678,[TODO] What is the performance cost of message ops?,Yes,Yes,Yes
9681,TODO: Add more file formats supported by pandas.read_,Yes,Yes,Yes
9683,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
9691,This is a bit ugly; but it avoids running this again.,Yes,Yes,Yes
9696,"\""\""\""Compatibility fixes for older version of python; numpy and scipy || If you add content to this file; please give the version of the package || at which the fixe is no longer needed. || \""\""\""",Yes,Yes,Yes
9700,matrix had better be shifted so that we aren't allowed to,Yes,Yes,Yes
9701,rescaling needed to adjust for how frequently loss_history is updated,Yes,Yes,Yes
9703,adam; rmsprop; adadelta. this should really be 1e-8,Yes,Yes,Yes
9715,Obtain the classes from the cropped query (TO DO - Implement it directly in the model),Yes,Yes,Yes
9716,Obtain the classes from the cropped query (To-do implement it directly on model --> Now we do 2 forward),Yes,Yes,Yes
9717,TODO: Not sure if we should put this in a subfolder.,Yes,Yes,Yes
9727,This is a bit ugly; but it avoids running this again.,Yes,Yes,Yes
9734,TODO: Add option to inspect as dict,Yes,Yes,Yes
9741,TODO: hard coded for now; looking for better extraction methods,Yes,Yes,Yes
9743,If true; `todo` and `todoList` produce output; else they produce nothing.,Yes,Yes,Yes
9744,Fix unsupported image types using the Pillow.,Yes,Yes,Yes
9748,Original model use truncated_normal as kernel init; but xavier is better than it in Cifar10 experiment.,Yes,Yes,Yes
9757,TODO: Neil-san; you can delete this,Yes,Yes,Yes
9758,TODO: Neil-san; you don't probably need this,Yes,Yes,Yes
9766,TODO(tokunaga): the number of processes should be configurable,Yes,Yes,Yes
9781,TODO,Yes,Yes,Yes
9783,TODO,Yes,Yes,Yes
9784,TODO make calls to get switch state;,Yes,Yes,Yes
9786,TODO schedule something to occur for updated flows,Yes,Yes,Yes
9791,TODO change response to something reflecting success of traversal,Yes,Yes,Yes
9793,TODO compare to previous switch state,Yes,Yes,Yes
9795,TODO change response to something reflecting success of traversal,Yes,Yes,Yes
9799,!! TODO,Yes,Yes,Yes
9813,import train_deep_classifier  # NEED TO FIX blocks IMPORT,Yes,Yes,Yes
9815,TODO!! remove for production,Yes,Yes,Yes
9817,TODO: ***This code below is temporary.***,Yes,Yes,Yes
9818,TODO: fix the mac switchout,Yes,Yes,Yes
9820,TODO!! throws away the first packet!,Yes,Yes,Yes
9828,@TODO make this into a function,Yes,Yes,Yes
9831,TODO make a db call,Yes,Yes,Yes
9837,TODO: fix the mac switchout,Yes,Yes,Yes
9841,TODO look at this again,Yes,Yes,Yes
9843,TODO: fix url for appropriate rest call,Yes,Yes,Yes
9845,TODO verify that this is not needed,Yes,Yes,Yes
9847,TODO do something with reccomendation,Yes,Yes,Yes
9848,TODO do something with reccomendation,Yes,Yes,Yes
9849,TODO make this read until nothing in q,Yes,Yes,Yes
